filename,CWE_Target,RQ4_Description,Best_Matching_CWE_ID,Best_Matching_CWE_Text,Cosine_Similarity,Top_Matches,Correct_Match,Top3_Match_Correct,Top5_Match_Correct
dirty_function_26.py,284,"CWE-ID: CWE-284
Description: Improper Access Control - The function auto_approve_loan allows unauthorized access to loan approvals by solely relying on the user's credit score, bypassing additional eligibility criteria and fraud checks, which can lead to unauthorized approvals.",284,CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,0.60268855,"[{'CWE-ID': 284, 'Full_Text': 'CWE-284 Improper Access Control The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.', 'Similarity': np.float32(0.60268855)}, {'CWE-ID': 285, 'Full_Text': 'CWE-285 Improper Authorization The product does not perform or incorrectly performs an authorization check when an actor attempts to access a resource or perform an action.', 'Similarity': np.float32(0.5968443)}, {'CWE-ID': 863, 'Full_Text': 'CWE-863 Incorrect Authorization The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.', 'Similarity': np.float32(0.58424664)}, {'CWE-ID': 1263, 'Full_Text': 'CWE-1263 Improper Physical Access Control The product is designed with access restricted to certain information, but it does not sufficiently protect against an unauthorized actor with physical access to these areas.', 'Similarity': np.float32(0.58023155)}, {'CWE-ID': 645, 'Full_Text': 'CWE-645 Overly Restrictive Account Lockout Mechanism The product contains an account lockout protection mechanism, but the mechanism is too restrictive and can be triggered too easily, which allows attackers to deny service to legitimate users by causing their accounts to be locked out.', 'Similarity': np.float32(0.56284297)}]",True,True,True
dirty_function_27.py,601,"CWE-ID: CWE-601
Description: Injection of Redirects via Unvalidated Input ('Open Redirect')",601,"CWE-601 URL Redirection to Untrusted Site ('Open Redirect') A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",0.7726891,"[{'CWE-ID': 601, 'Full_Text': ""CWE-601 URL Redirection to Untrusted Site ('Open Redirect') A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks."", 'Similarity': np.float32(0.7726891)}, {'CWE-ID': 698, 'Full_Text': 'CWE-698 Execution After Redirect (EAR) The web application sends a redirect to another location, but instead of exiting, it executes additional code.', 'Similarity': np.float32(0.7080618)}, {'CWE-ID': 84, 'Full_Text': 'CWE-84 Improper Neutralization of Encoded URI Schemes in a Web Page The web application improperly neutralizes user-controlled input for executable script disguised with URI encodings.', 'Similarity': np.float32(0.606074)}, {'CWE-ID': 177, 'Full_Text': 'CWE-177 Improper Handling of URL Encoding (Hex Encoding) The product does not properly handle when all or part of an input has been URL encoded.', 'Similarity': np.float32(0.5957856)}, {'CWE-ID': 425, 'Full_Text': ""CWE-425 Direct Request ('Forced Browsing') The web application does not adequately enforce appropriate authorization on all restricted URLs, scripts, or files."", 'Similarity': np.float32(0.5623983)}]",True,True,True
dirty_function_28.py,95,"CWE-ID: CWE-95
Description: Evaluation Injection (also known as Code Injection or Dynamic Evaluation Vulnerability) - The software constructs all or part of a code snippet to execute at runtime, but it does not properly sanitize or encode the inputs, allowing an attacker to inject malicious code.",94,"CWE-94 Improper Control of Generation of Code ('Code Injection') The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",0.78546023,"[{'CWE-ID': 94, 'Full_Text': ""CWE-94 Improper Control of Generation of Code ('Code Injection') The product constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment."", 'Similarity': np.float32(0.78546023)}, {'CWE-ID': 95, 'Full_Text': 'CWE-95 Improper Neutralization of Directives in Dynamically Evaluated Code (\'Eval Injection\') The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before using the input in a dynamic evaluation call (e.g. ""eval"").', 'Similarity': np.float32(0.7543376)}, {'CWE-ID': 74, 'Full_Text': ""CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection') The product constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component."", 'Similarity': np.float32(0.6729367)}, {'CWE-ID': 77, 'Full_Text': ""CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection') The product constructs all or part of a command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component."", 'Similarity': np.float32(0.6599654)}, {'CWE-ID': 96, 'Full_Text': ""CWE-96 Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection') The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before inserting the input into an executable resource, such as a library, configuration file, or template."", 'Similarity': np.float32(0.6548016)}]",False,True,True
dirty_function_29.py,22,"CWE-ID: CWE-22
Description: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')",22,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.",0.85568583,"[{'CWE-ID': 22, 'Full_Text': ""CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory."", 'Similarity': np.float32(0.85568583)}, {'CWE-ID': 26, 'Full_Text': 'CWE-26 Path Traversal: \'/dir/../filename\' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize ""/dir/../filename"" sequences that can resolve to a location that is outside of that directory.', 'Similarity': np.float32(0.724115)}, {'CWE-ID': 424, 'Full_Text': 'CWE-424 Improper Protection of Alternate Path The product does not sufficiently protect all possible paths that a user can take to access restricted functionality or resources.', 'Similarity': np.float32(0.71702564)}, {'CWE-ID': 30, 'Full_Text': ""CWE-30 Path Traversal: '\\dir\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\\dir\\..\\filename' (leading backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6936612)}, {'CWE-ID': 31, 'Full_Text': ""CWE-31 Path Traversal: 'dir\\..\\..\\filename' The product uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize 'dir\\..\\..\\filename' (multiple internal backslash dot dot) sequences that can resolve to a location that is outside of that directory."", 'Similarity': np.float32(0.6918113)}]",True,True,True
dirty_function_30.py,20,"CWE-ID: CWE-20
Description: Invalid Input",684,"CWE-684 Incorrect Provision of Specified Functionality The code does not function according to its published specifications, potentially leading to incorrect usage.",0.6672486,"[{'CWE-ID': 684, 'Full_Text': 'CWE-684 Incorrect Provision of Specified Functionality The code does not function according to its published specifications, potentially leading to incorrect usage.', 'Similarity': np.float32(0.6672486)}, {'CWE-ID': 20, 'Full_Text': 'CWE-20 Improper Input Validation The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.', 'Similarity': np.float32(0.6500215)}, {'CWE-ID': 168, 'Full_Text': 'CWE-168 Improper Handling of Inconsistent Special Elements The product does not properly handle input in which an inconsistency exists between two or more special characters or reserved words.', 'Similarity': np.float32(0.64209193)}, {'CWE-ID': 1114, 'Full_Text': 'CWE-1114 Inappropriate Whitespace Style The source code contains whitespace that is inconsistent across the code or does not follow expected standards for the product.', 'Similarity': np.float32(0.64149547)}, {'CWE-ID': 1078, 'Full_Text': 'CWE-1078 Inappropriate Source Code Style or Formatting The source code does not follow desired style or formatting for indentation, white space, comments, etc.', 'Similarity': np.float32(0.633986)}]",False,True,True
dirty_function_31.py,209,"CWE-ID: CWE-209
Description: Information Exposure Through an Error Message",209,"CWE-209 Generation of Error Message Containing Sensitive Information The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.7841418,"[{'CWE-ID': 209, 'Full_Text': 'CWE-209 Generation of Error Message Containing Sensitive Information The product generates an error message that includes sensitive information about its environment, users, or associated data.', 'Similarity': np.float32(0.7841418)}, {'CWE-ID': 210, 'Full_Text': 'CWE-210 Self-generated Error Message Containing Sensitive Information The product identifies an error condition and creates its own diagnostic or error messages that contain sensitive information.', 'Similarity': np.float32(0.7680217)}, {'CWE-ID': 211, 'Full_Text': 'CWE-211 Externally-Generated Error Message Containing Sensitive Information The product performs an operation that triggers an external diagnostic or error message that is not directly generated or controlled by the product, such as an error generated by the programming language interpreter that a software application uses. The error can contain sensitive system information.', 'Similarity': np.float32(0.7419518)}, {'CWE-ID': 550, 'Full_Text': 'CWE-550 Server-generated Error Message Containing Sensitive Information Certain conditions, such as network failure, will cause a server error message to be displayed.', 'Similarity': np.float32(0.7161406)}, {'CWE-ID': 213, 'Full_Text': ""CWE-213 Exposure of Sensitive Information Due to Incompatible Policies The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed."", 'Similarity': np.float32(0.70618916)}]",True,True,True
dirty_function_32.py,345,"CWE-ID: CWE-345
Description: Insufficient Verification of Data Authenticity",345,"CWE-345 Insufficient Verification of Data Authenticity The product does not sufficiently verify the origin or authenticity of data, in a way that causes it to accept invalid data.",0.83396,"[{'CWE-ID': 345, 'Full_Text': 'CWE-345 Insufficient Verification of Data Authenticity The product does not sufficiently verify the origin or authenticity of data, in a way that causes it to accept invalid data.', 'Similarity': np.float32(0.83396)}, {'CWE-ID': 347, 'Full_Text': 'CWE-347 Improper Verification of Cryptographic Signature The product does not verify, or incorrectly verifies, the cryptographic signature for data.', 'Similarity': np.float32(0.76170367)}, {'CWE-ID': 346, 'Full_Text': 'CWE-346 Origin Validation Error The product does not properly verify that the source of data or communication is valid.', 'Similarity': np.float32(0.7071872)}, {'CWE-ID': 303, 'Full_Text': 'CWE-303 Incorrect Implementation of Authentication Algorithm The requirements for the product dictate the use of an established authentication algorithm, but the implementation of the algorithm is incorrect.', 'Similarity': np.float32(0.6748033)}, {'CWE-ID': 295, 'Full_Text': 'CWE-295 Improper Certificate Validation The product does not validate, or incorrectly validates, a certificate.', 'Similarity': np.float32(0.6500408)}]",True,True,True
dirty_function_33.py,330,"CWE-ID: CWE-330
Description: Use of Insufficiently Random Values - The function uses a pseudorandom number generator that is not cryptographically secure, making it vulnerable to token prediction attacks.",330,CWE-330 Use of Insufficiently Random Values The product uses insufficiently random numbers or values in a security context that depends on unpredictable numbers.,0.75919545,"[{'CWE-ID': 330, 'Full_Text': 'CWE-330 Use of Insufficiently Random Values The product uses insufficiently random numbers or values in a security context that depends on unpredictable numbers.', 'Similarity': np.float32(0.75919545)}, {'CWE-ID': 334, 'Full_Text': 'CWE-334 Small Space of Random Values The number of possible random values is smaller than needed by the product, making it more susceptible to brute force attacks.', 'Similarity': np.float32(0.6728811)}, {'CWE-ID': 340, 'Full_Text': 'CWE-340 Generation of Predictable Numbers or Identifiers The product uses a scheme that generates numbers or identifiers that are more predictable than required.', 'Similarity': np.float32(0.65389526)}, {'CWE-ID': 338, 'Full_Text': ""CWE-338 Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG) The product uses a Pseudo-Random Number Generator (PRNG) in a security context, but the PRNG's algorithm is not cryptographically strong."", 'Similarity': np.float32(0.629744)}, {'CWE-ID': 332, 'Full_Text': 'CWE-332 Insufficient Entropy in PRNG The lack of entropy available for, or used by, a Pseudo-Random Number Generator (PRNG) can be a stability and security threat.', 'Similarity': np.float32(0.624563)}]",True,True,True
dirty_function_34.py,209,"CWE-ID: CWE-209
Description: Information Exposure Through an Error Message",209,"CWE-209 Generation of Error Message Containing Sensitive Information The product generates an error message that includes sensitive information about its environment, users, or associated data.",0.7841418,"[{'CWE-ID': 209, 'Full_Text': 'CWE-209 Generation of Error Message Containing Sensitive Information The product generates an error message that includes sensitive information about its environment, users, or associated data.', 'Similarity': np.float32(0.7841418)}, {'CWE-ID': 210, 'Full_Text': 'CWE-210 Self-generated Error Message Containing Sensitive Information The product identifies an error condition and creates its own diagnostic or error messages that contain sensitive information.', 'Similarity': np.float32(0.7680217)}, {'CWE-ID': 211, 'Full_Text': 'CWE-211 Externally-Generated Error Message Containing Sensitive Information The product performs an operation that triggers an external diagnostic or error message that is not directly generated or controlled by the product, such as an error generated by the programming language interpreter that a software application uses. The error can contain sensitive system information.', 'Similarity': np.float32(0.7419518)}, {'CWE-ID': 550, 'Full_Text': 'CWE-550 Server-generated Error Message Containing Sensitive Information Certain conditions, such as network failure, will cause a server error message to be displayed.', 'Similarity': np.float32(0.7161406)}, {'CWE-ID': 213, 'Full_Text': ""CWE-213 Exposure of Sensitive Information Due to Incompatible Policies The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed."", 'Similarity': np.float32(0.70618916)}]",True,True,True
dirty_function_35.py,276,"CWE-ID: CWE-276
Description: Incorrect Default Permissions 

This function is vulnerable to incorrect default permissions, which can lead to unauthorized access or modification of sensitive configuration data. By not explicitly defining secure file permissions, the file may be accessible or modifiable by unintended users or processes, depending on the system's default umask.",280,CWE-280 Improper Handling of Insufficient Permissions or Privileges  The product does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the product in an invalid state.,0.7339773,"[{'CWE-ID': 280, 'Full_Text': 'CWE-280 Improper Handling of Insufficient Permissions or Privileges  The product does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the product in an invalid state.', 'Similarity': np.float32(0.7339773)}, {'CWE-ID': 279, 'Full_Text': 'CWE-279 Incorrect Execution-Assigned Permissions While it is executing, the product sets the permissions of an object in a way that violates the intended permissions that have been specified by the user.', 'Similarity': np.float32(0.70748395)}, {'CWE-ID': 732, 'Full_Text': 'CWE-732 Incorrect Permission Assignment for Critical Resource The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors.', 'Similarity': np.float32(0.7021388)}, {'CWE-ID': 281, 'Full_Text': 'CWE-281 Improper Preservation of Permissions The product does not preserve permissions or incorrectly preserves permissions when copying, restoring, or sharing objects, which can cause them to have less restrictive permissions than intended.', 'Similarity': np.float32(0.7008756)}, {'CWE-ID': 378, 'Full_Text': 'CWE-378 Creation of Temporary File With Insecure Permissions Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.', 'Similarity': np.float32(0.6995539)}]",False,False,False
dirty_function_36.py,614,"CWE-ID: CWE-614
Description: Sensitive Data Exposure - The function sets a session cookie without the Secure flag, making it vulnerable to interception or manipulation when transmitted over unencrypted HTTP connections.",315,CWE-315 Cleartext Storage of Sensitive Information in a Cookie The product stores sensitive information in cleartext in a cookie.,0.71362525,"[{'CWE-ID': 315, 'Full_Text': 'CWE-315 Cleartext Storage of Sensitive Information in a Cookie The product stores sensitive information in cleartext in a cookie.', 'Similarity': np.float32(0.71362525)}, {'CWE-ID': 1004, 'Full_Text': ""CWE-1004 Sensitive Cookie Without 'HttpOnly' Flag The product uses a cookie to store sensitive information, but the cookie is not marked with the HttpOnly flag."", 'Similarity': np.float32(0.7043402)}, {'CWE-ID': 784, 'Full_Text': 'CWE-784 Reliance on Cookies without Validation and Integrity Checking in a Security Decision The product uses a protection mechanism that relies on the existence or values of a cookie, but it does not properly ensure that the cookie is valid for the associated user.', 'Similarity': np.float32(0.6924716)}, {'CWE-ID': 488, 'Full_Text': 'CWE-488 Exposure of Data Element to Wrong Session The product does not sufficiently enforce boundaries between the states of different sessions, causing data to be provided to, or used by, the wrong session.', 'Similarity': np.float32(0.6871883)}, {'CWE-ID': 565, 'Full_Text': 'CWE-565 Reliance on Cookies without Validation and Integrity Checking The product relies on the existence or values of cookies when performing security-critical operations, but it does not properly ensure that the setting is valid for the associated user.', 'Similarity': np.float32(0.68461454)}]",False,False,False
dirty_function_37.py,201,"CWE-ID: CWE-201
Description: Information Exposure Through Sent Response",201,"CWE-201 Insertion of Sensitive Information Into Sent Data The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",0.7252112,"[{'CWE-ID': 201, 'Full_Text': 'CWE-201 Insertion of Sensitive Information Into Sent Data The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.', 'Similarity': np.float32(0.7252112)}, {'CWE-ID': 209, 'Full_Text': 'CWE-209 Generation of Error Message Containing Sensitive Information The product generates an error message that includes sensitive information about its environment, users, or associated data.', 'Similarity': np.float32(0.6702205)}, {'CWE-ID': 200, 'Full_Text': 'CWE-200 Exposure of Sensitive Information to an Unauthorized Actor The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.', 'Similarity': np.float32(0.65410376)}, {'CWE-ID': 202, 'Full_Text': 'CWE-202 Exposure of Sensitive Information Through Data Queries When trying to keep information confidential, an attacker can often infer some of the information by using statistics.', 'Similarity': np.float32(0.65216947)}, {'CWE-ID': 213, 'Full_Text': ""CWE-213 Exposure of Sensitive Information Due to Incompatible Policies The product's intended functionality exposes information to certain actors in accordance with the developer's security policy, but this information is regarded as sensitive according to the intended security policies of other stakeholders such as the product's administrator, users, or others whose information is being processed."", 'Similarity': np.float32(0.65194607)}]",True,True,True
dirty_function_38.py,377,"CWE-ID: CWE-377
Description: Insecure Temporary File",377,CWE-377 Insecure Temporary File Creating and using insecure temporary files can leave application and system data vulnerable to attack.,0.7867911,"[{'CWE-ID': 377, 'Full_Text': 'CWE-377 Insecure Temporary File Creating and using insecure temporary files can leave application and system data vulnerable to attack.', 'Similarity': np.float32(0.7867911)}, {'CWE-ID': 378, 'Full_Text': 'CWE-378 Creation of Temporary File With Insecure Permissions Opening temporary files without appropriate measures or controls can leave the file, its contents and any function that it impacts vulnerable to attack.', 'Similarity': np.float32(0.7636249)}, {'CWE-ID': 379, 'Full_Text': ""CWE-379 Creation of Temporary File in Directory with Insecure Permissions The product creates a temporary file in a directory whose permissions allow unintended actors to determine the file's existence or otherwise access that file."", 'Similarity': np.float32(0.71814144)}, {'CWE-ID': 506, 'Full_Text': 'CWE-506 Embedded Malicious Code The product contains code that appears to be malicious in nature.', 'Similarity': np.float32(0.6517143)}, {'CWE-ID': 507, 'Full_Text': 'CWE-507 Trojan Horse The product appears to contain benign or useful functionality, but it also contains code that is hidden from normal operation that violates the intended security policy of the user or the system administrator.', 'Similarity': np.float32(0.6438012)}]",True,True,True
dirty_function_39.py,256,"CWE-ID: CWE-256
Description: Plaintext Storage of Sensitive Information - The software stores sensitive information, such as passwords, in plaintext, making it easily accessible to unauthorized actors.",256,CWE-256 Plaintext Storage of a Password Storing a password in plaintext may result in a system compromise.,0.84520745,"[{'CWE-ID': 256, 'Full_Text': 'CWE-256 Plaintext Storage of a Password Storing a password in plaintext may result in a system compromise.', 'Similarity': np.float32(0.84520745)}, {'CWE-ID': 318, 'Full_Text': 'CWE-318 Cleartext Storage of Sensitive Information in Executable The product stores sensitive information in cleartext in an executable.', 'Similarity': np.float32(0.8192959)}, {'CWE-ID': 316, 'Full_Text': 'CWE-316 Cleartext Storage of Sensitive Information in Memory The product stores sensitive information in cleartext in memory.', 'Similarity': np.float32(0.81689745)}, {'CWE-ID': 317, 'Full_Text': 'CWE-317 Cleartext Storage of Sensitive Information in GUI The product stores sensitive information in cleartext within the GUI.', 'Similarity': np.float32(0.815734)}, {'CWE-ID': 312, 'Full_Text': 'CWE-312 Cleartext Storage of Sensitive Information The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.', 'Similarity': np.float32(0.81007755)}]",True,True,True
dirty_function_40.py,1108,"CWE-ID: CWE-1108
Description: Excessive Use of Legacy Functionality - The function uses a deprecated FTP library, which may contain unpatched vulnerabilities or lack modern security features, making it vulnerable to known exploits.",220,"CWE-220 Storage of File With Sensitive Data Under FTP Root The product stores sensitive data under the FTP server root with insufficient access control, which might make it accessible to untrusted parties.",0.6340821,"[{'CWE-ID': 220, 'Full_Text': 'CWE-220 Storage of File With Sensitive Data Under FTP Root The product stores sensitive data under the FTP server root with insufficient access control, which might make it accessible to untrusted parties.', 'Similarity': np.float32(0.6340821)}, {'CWE-ID': 1084, 'Full_Text': 'CWE-1084 Invokable Control Element with Excessive File or Data Access Operations A function or method contains too many operations that utilize a data manager or file resource.', 'Similarity': np.float32(0.56732744)}, {'CWE-ID': 434, 'Full_Text': ""CWE-434 Unrestricted Upload of File with Dangerous Type The product allows the attacker to upload or transfer files of dangerous types that can be automatically processed within the product's environment."", 'Similarity': np.float32(0.5669023)}, {'CWE-ID': 249, 'Full_Text': 'CWE-249 DEPRECATED: Often Misused: Path Manipulation This entry has been deprecated because of name confusion and an accidental combination of multiple weaknesses. Most of its content has been transferred to CWE-785.', 'Similarity': np.float32(0.5480829)}, {'CWE-ID': 477, 'Full_Text': 'CWE-477 Use of Obsolete Function The code uses deprecated or obsolete functions, which suggests that the code has not been actively reviewed or maintained.', 'Similarity': np.float32(0.5347658)}]",False,False,False
